INDEX,DISTANCE,PATTERN,METER,METHOD
25,0.06578503386,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","[12,4]",beatSync
26,0.06638090399,"[1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[12,4]",beatSync
27,0.06656599617,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1]","[4,4]",beatSync
28,0.06669070771,"[1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0]","[2,2]",beatSync
29,0.06674564884,"[1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0]","[4,4]",beatSync
30,0.06678038071,"[1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0]","[2,2]",beatSync
31,0.06678038071,"[1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0]","[4,4]",beatSync
32,0.06712820505,"[1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0]","[2,2]",beatSync
33,0.0674297887,"[1,0,1,0,1,0,1,1]","[2,4]",beatSync
34,0.06759396936,"[1,0,1,1,1,0,1,0]","[2,4]",beatSync
35,0.06775528651,"[1,1,1,0,1,0,1,0]","[2,4]",beatSync
36,0.06775528651,"[1,0,1,0,1,1,1,0]","[2,4]",beatSync
37,0.06938471349,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
38,0.06948276158,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
39,0.06948276158,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
40,0.06950993854,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
41,0.06952087105,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
42,0.06956255719,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[12,4]",beatSync
43,0.06998733374,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0]","[12,8]",beatSync
44,0.07002982941,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0]","[12,8]",beatSync
45,0.07002982941,"[1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]","[12,8]",beatSync
46,0.07007905237,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0]","[12,8]",beatSync
47,0.07022606984,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0]","[6,4]",beatSync
48,0.07022606984,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0]","[12,8]",beatSync
49,0.07022663749,"[1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0]","[12,8]",beatSync
50,0.07057824866,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[12,4]",beatSync
51,0.0708421931,"[1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1]","[2,2]",beatSync
52,0.07224475361,"[1,1,0,0,1,0,1,1]","[2,4]",beatSync
53,0.07227919207,"[1,1,1,0,1,0,0,1]","[2,4]",beatSync
54,0.07270104293,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1]","[2,2]",beatSync
55,0.07274037413,"[1,0,0,1,1,1,1,0]","[2,4]",beatSync
56,0.07304545926,"[1,0,1,1,1,1,0,0]","[2,4]",beatSync
57,0.07308466764,"[1,0,1,1,0,0,1,1]","[2,4]",beatSync
58,0.07316843333,"[1,0,0,1,1,0,1,1]","[2,4]",beatSync
59,0.07330898358,"[1,0,1,1,1,0,0,1]","[2,4]",beatSync
60,0.07360970534,"[0,0,1,1,1,0,1,1]","[2,4]",beatSync
61,0.0741363753,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0]","[12,8]",beatSync
62,0.07427916981,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0]","[6,4]",beatSync
63,0.07440637966,"[1,0,1,1,0,1,1,0]","[2,4]",beatSync
64,0.07455263152,"[1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0]","[12,8]",beatSync
65,0.07455518762,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0]","[12,8]",beatSync
66,0.07456037178,"[0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0]","[12,8]",beatSync
67,0.07458683723,"[1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
68,0.0747189932,"[1,0,0,0,1,1,1,1]","[2,4]",beatSync
69,0.0752137141,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[12,4]",beatSync
70,0.07531101179,"[1,1,1,1,1,0,0,0]","[2,4]",beatSync
71,0.07547610457,"[1,0,1,0,1,0,1,0,1,0]","[5,8]",beatSync
72,0.07555005282,"[1,0,1,1,0,0,1,0,1,0,0,0]","[3,4]",beatSync
73,0.07558782322,"[1,0,0,1,1,0,1,0,0,0,1,0]","[3,4]",beatSync
74,0.07583858725,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1]","[12,8]",beatSync
75,0.07680023823,"[1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0]","[12,8]",beatSync
76,0.07732794816,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0]","[12,8]",beatSync
77,0.07776338422,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0]","[12,8]",beatSync
78,0.07787036765,"[1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0]","[9,8]",beatSync
79,0.07791186604,"[1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0]","[9,8]",beatSync
80,0.0784154523,"[1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0]","[9,8]",beatSync
81,0.07881672474,"[1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[6,4]",beatSync
82,0.07887640503,"[1,0,0,0,1,0,0,1,0,0,1,1]","[3,4]",beatSync
83,0.07896254912,"[1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[6,4]",beatSync
84,0.07962587201,"[1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0]","[9,8]",beatSync
85,0.08001130526,"[1,0,0,0,1,1,1,0,0,0,1,0]","[6,8]",beatSync
86,0.08034886847,"[1,0,1,0,0,0,1,0,1,1]","[5,8]",beatSync
87,0.08045949396,"[1,0,1,0,0,1,1,0,1,0]","[5,8]",beatSync
88,0.08090882751,"[1,0,0,0,1,1,0,0,0,0,1,1]","[6,8]",beatSync
89,0.08093104273,"[1,0,0,1,1,0,1,0,1,0]","[5,8]",beatSync
90,0.08105318559,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","[12,4]",beatSync
91,0.08114580881,"[1,0,1,1,1,0,1,0,0,0]","[5,8]",beatSync
92,0.08114580881,"[0,0,1,0,1,1,1,0,1,0]","[5,8]",beatSync
93,0.08116202509,"[1,1,1,0,1,0,0,0,1,0]","[5,8]",beatSync
94,0.08133406453,"[1,0,0,0,1,0,1,0,1,1]","[5,8]",beatSync
95,0.08140997909,"[1,0,1,0,1,0,0,0,0,1,1,0]","[6,8]",beatSync
96,0.08140997909,"[1,1,0,0,0,0,1,0,1,0,1,0]","[6,8]",beatSync
97,0.08161509982,"[1,0,0,0,0,0,1,0,1,0,1,1]","[3,4]",beatSync
98,0.08161795723,"[1,0,0,0,0,1,1,0,1,0,1,0]","[3,4]",beatSync
99,0.08162617476,"[1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0]","[9,8]",beatSync
100,0.08164026783,"[1,0,1,0,1,0,0,0,1,1]","[5,8]",beatSync
101,0.08168057692,"[1,0,0,0,1,0,0,1,1,0,1,0]","[3,4]",beatSync
102,0.08169758381,"[1,0,1,0,1,0,1,0,0,0,0,1]","[6,8]",beatSync
103,0.08179137904,"[1,0,0,0,1,0,0,0,1,1,1,0]","[3,4]",beatSync
104,0.08181312553,"[1,0,0,0,1,0,0,0,1,0,1,1]","[3,4]",beatSync
105,0.08183868519,"[1,0,0,0,0,1,1,1,0,0,1,0]","[6,8]",beatSync
106,0.0818519578,"[1,1,0,0,1,0,1,0,0,0,0,1]","[6,8]",beatSync
107,0.08187494942,"[1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0]","[9,8]",beatSync
108,0.08189119772,"[0,0,1,0,1,0,1,1,0,0,1,0]","[6,8]",beatSync
109,0.08190909733,"[1,1,0,0,1,0,1,0,1,0,0,0]","[6,8]",beatSync
110,0.08191264293,"[1,0,0,0,1,1,1,0,1,0,0,0]","[6,8]",beatSync
111,0.08197870807,"[1,0,0,0,0,0,1,0,1,1,1,0]","[3,4]",beatSync
112,0.0820216608,"[1,0,0,0,1,0,1,0,1,0,0,1]","[3,4]",beatSync
113,0.0820216608,"[1,0,0,0,1,0,1,0,1,0,0,1]","[6,8]",beatSync
114,0.08214483282,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0]","[6,4]",beatSync
115,0.08214488234,"[1,0,0,0,0,0,1,1,0,0,1,1]","[6,8]",beatSync
116,0.08223280032,"[1,0,0,0,1,0,1,1,0,0,0,1]","[3,4]",beatSync
117,0.08227353002,"[1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0]","[9,8]",beatSync
118,0.08269861624,"[1,0,1,0,1,0,0,0,1,0,1,0]","[3,4]",beatSync
119,0.08269861624,"[1,0,1,0,0,0,1,0,1,0,1,0]","[6,8]",beatSync
120,0.08276230659,"[1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0]","[9,8]",beatSync
121,0.08282352035,"[0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0]","[9,8]",beatSync
122,0.08287672944,"[1,0,0,0,1,0,1,0,1,0,1,0]","[3,4]",beatSync
123,0.08287672944,"[1,0,1,0,1,0,1,0,0,0,1,0]","[3,4]",beatSync
124,0.08287672944,"[1,0,0,0,1,0,1,0,1,0,1,0]","[6,8]",beatSync
125,0.08287672944,"[1,0,1,0,1,0,1,0,0,0,1,0]","[6,8]",beatSync
126,0.08297475925,"[1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0]","[9,8]",beatSync
127,0.08307920922,"[0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0]","[9,8]",beatSync
128,0.08336998632,"[1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1]","[12,8]",beatSync
129,0.08347013767,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0]","[6,4]",beatSync
130,0.08348637933,"[1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[6,4]",beatSync
131,0.08399828392,"[1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0]","[6,4]",beatSync
132,0.0844560927,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0]","[6,4]",beatSync
133,0.08459196305,"[1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0]","[6,4]",beatSync
134,0.08470281183,"[1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[6,4]",beatSync
135,0.08509039489,"[1,1,0,1,1,0,0,0,1,0,0,0]","[3,4]",beatSync
136,0.08549037603,"[1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0]","[6,4]",beatSync
137,0.08570348624,"[1,0,1,0,1,0,1,0,0,0,1,0,0,0]","[7,8]",beatSync
138,0.08570348624,"[1,0,0,0,1,0,1,0,1,0,1,0,0,0]","[7,8]",beatSync
139,0.08603198015,"[0,0,0,0,1,0,1,0,1,0,1,0,1,0]","[7,8]",beatSync
140,0.08639918282,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[6,4]",beatSync
141,0.08640011907,"[1,0,1,0,1,0,0,0,1,0,1,0,0,0]","[7,8]",beatSync
142,0.08646451731,"[1,0,0,0,1,0,0,0,1,0,1,0,1,0]","[7,8]",beatSync
143,0.08646451731,"[1,0,1,0,1,0,0,0,1,0,0,0,1,0]","[7,8]",beatSync
144,0.08646846213,"[1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0]","[9,8]",beatSync
145,0.08668245764,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[6,4]",beatSync
146,0.08680984501,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[6,4]",beatSync
147,0.08771161692,"[1,0,0,1,0,0,1,0,1,1]","[5,8]",beatSync
148,0.08798920771,"[1,1,0,0,1,0,0,1,1,0]","[5,8]",beatSync
149,0.0885388532,"[1,0,0,1,1,1,1,0,0,0]","[5,8]",beatSync
150,0.08857550299,"[1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0]","[9,8]",beatSync
151,0.08883972691,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[9,4]",beatSync
152,0.08883972691,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[9,4]",beatSync
153,0.08884697981,"[1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[9,4]",beatSync
154,0.08901203898,"[1,0,0,1,1,0,0,0,1,1]","[5,8]",beatSync
155,0.08911293873,"[1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0]","[9,8]",beatSync
156,0.08941939306,"[0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0]","[9,8]",beatSync
157,0.08944125061,"[1,0,0,0,0,0,1,1,1,1]","[5,8]",beatSync
158,0.08988329516,"[1,0,0,1,1,1,0,0,1,0]","[5,8]",beatSync
159,0.09078342405,"[1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[9,4]",beatSync
160,0.09168349976,"[1,0,0,0,1,0,1,0,0,0,1,0,0,1]","[7,8]",beatSync
161,0.09174496117,"[0,0,0,0,1,0,1,0,0,0,1,0,1,1]","[7,8]",beatSync
162,0.0921046904,"[1,1,0,0,0,0,1,0,1,0,1,0,0,0]","[7,8]",beatSync
163,0.09222897541,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[9,4]",beatSync
164,0.09227655687,"[1,0,0,1,1,0,1,0,0,0,1,0,0,0]","[7,8]",beatSync
165,0.09237975344,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0]","[9,4]",beatSync
166,0.09283268728,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[9,4]",beatSync
167,0.09300679666,"[1,0,0,0,0,0,0,0,1,0,1,0,1,1]","[7,8]",beatSync
168,0.09303906534,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[9,4]",beatSync
169,0.09327203343,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]","[9,4]",beatSync
170,0.09328061102,"[1,0,1,0,0,0,1,1,1,0,0,0,0,0]","[7,8]",beatSync
171,0.0933683091,"[1,0,0,0,0,0,1,1,1,0,0,0,1,0]","[7,8]",beatSync
172,0.09347747535,"[1,0,0,0,1,0,0,1,1,0,0,0,1,0]","[7,8]",beatSync
173,0.09361819133,"[1,0,0,1,1,0,0,0,1,0,0,0,1,0]","[7,8]",beatSync
174,0.09456613089,"[0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0]","[9,4]",beatSync
175,0.09503850993,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[5,4]",beatSync
176,0.09517382525,"[1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0]","[5,4]",beatSync
177,0.09549088281,"[1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0]","[5,4]",beatSync
178,0.09671723649,"[1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0]","[5,4]",beatSync
179,0.09677693372,"[0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0]","[5,4]",beatSync
180,0.09736474381,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0]","[5,4]",beatSync
181,0.09808944459,"[1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0]","[5,4]",beatSync
182,0.09951379459,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[9,4]",beatSync
183,0.09951379459,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[9,4]",beatSync
184,0.0996388486,"[1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[5,4]",beatSync
185,0.09997786565,"[1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0]","[5,4]",beatSync
186,0.1001946134,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0]","[9,4]",beatSync
187,0.1003628516,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","[9,4]",beatSync
188,0.1003856435,"[0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0]","[5,4]",beatSync
189,0.1008997076,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0]","[9,4]",beatSync
190,0.1010470451,"[1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0]","[5,4]",beatSync
191,0.1016478217,"[1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1]","[5,4]",beatSync
192,0.1026124816,"[1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0]","[5,4]",beatSync
193,0.103302318,"[1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0]","[5,4]",beatSync
194,0.1035006331,"[1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0]","[5,4]",beatSync
195,0.1097370125,"[1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[7,4]",beatSync
196,0.1097370125,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[7,4]",beatSync
197,0.1123618594,"[1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[7,4]",beatSync
198,0.1129419441,"[1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0]","[7,4]",beatSync
199,0.1131689569,"[0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]","[7,4]",beatSync
200,0.1131865374,"[1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]","[7,4]",beatSync
201,0.1133564982,"[0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[7,4]",beatSync
202,0.1134063088,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0]","[7,4]",beatSync
203,0.1134650636,"[0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0]","[7,4]",beatSync
204,0.1139868816,"[1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[7,4]",beatSync
205,0.1145250254,"[1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0]","[7,4]",beatSync
206,0.1153265207,"[0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0]","[7,4]",beatSync
207,0.1156684474,"[1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0]","[7,4]",beatSync
208,0.1158428933,"[0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0]","[7,4]",beatSync
209,0.1186437742,"[1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]","[7,4]",beatSync
